amount,country_mismatch,payment_failed,suspected_fraud_failure,is_fraud
74.73,0,0,0,0
2104.76,1,0,0,1
1792.77,1,0,0,1
48.96,0,0,0,0
253.88,0,0,0,0
945.7,0,0,0,0
825.6,0,0,0,0
198.44,0,0,0,0
55.91,0,1,1,1
1018.84,0,0,0,1
248.36,0,0,0,0
794.9,0,0,0,0
102.35,0,0,0,0
1835.77,1,0,0,1
139.26,0,0,0,0
575.46,0,0,0,0
1239.02,1,0,0,1
774.08,0,0,0,0
1234.3,0,0,0,0
16.1,0,0,0,0
461.36,0,0,0,0
253.04,0,0,0,0
47.12,0,0,0,0
497.7,0,0,0,0
82.16,0,0,0,0
120.93,0,0,0,0
684.48,0,0,0,0
696.75,0,0,0,0
312.57,0,0,0,0
151.84,0,0,0,0
381.02,0,0,0,0
81.1,0,0,0,0
486.56,0,0,0,0
36.18,0,0,0,0
365.58,0,0,0,0
888.1,0,0,0,0
1995.34,1,0,0,1
200.88,0,0,0,0
379.65,0,0,0,0
10.26,0,0,0,0
1793.7,1,0,0,1
578.52,0,0,0,0
1437.51,1,0,0,1
154.89,0,0,0,0
299.12,0,1,1,1
100.8,0,0,0,0
510.99,0,1,0,0
445.66,0,0,0,0
171.39,0,0,0,0
765.76,0,0,0,0
1257.68,1,0,0,1
171.05,0,0,0,0
809.48,0,0,0,0
94.64,0,0,0,0
33.85,0,0,0,0
32.62,0,0,0,0
768.0,0,0,0,0
582.3,0,0,0,0
17.24,0,0,0,0
704.4,0,0,0,0
927.4,0,0,0,0
2119.69,1,0,0,1
94.25,0,0,0,0
1280.67,1,0,0,1
755.0,0,0,0,0
1810.55,1,0,0,1
2340.83,1,0,0,1
287.19,0,0,0,0
142.8,0,0,0,0
545.04,0,0,0,0
536.2,0,0,0,0
585.4,0,0,0,0
234.1,0,0,0,0
2394.06,1,0,0,1
2366.03,1,0,0,1
150.39,0,0,0,0
553.9,0,0,0,0
287.58,0,0,0,0
339.24,0,0,0,0
1914.81,1,0,0,1
665.8,0,0,0,0
460.4,0,0,0,0
636.68,0,0,0,0
1536.2,0,0,0,1
314.72,0,0,0,0
252.95,0,0,0,0
329.61,0,0,0,0
233.53,0,1,0,0
36.96,0,0,0,0
85.19,0,0,0,0
667.44,0,0,0,0
226.35,0,0,0,0
90.39,0,0,0,0
198.99,0,0,0,0
221.33,0,0,0,0
180.2,0,0,0,0
930.44,0,0,0,0
773.5,0,0,0,0
101.9,0,0,0,0
437.58,0,0,0,0
1985.1,0,0,0,1
1717.79,0,0,0,1
1067.5,0,0,0,0
914.88,0,1,0,0
515.19,0,0,0,0
1219.83,1,0,0,1
273.9,0,0,0,0
395.4,0,0,0,0
40.14,0,0,0,0
185.6,0,0,0,0
159.24,0,0,0,0
415.56,0,0,0,0
723.52,0,0,0,0
166.92,0,1,0,0
192.08,0,0,0,0
209.87,0,0,0,0
1222.09,0,0,0,1
728.65,0,1,0,0
344.14,0,0,0,0
1460.81,0,0,0,1
434.6,0,0,0,0
461.92,0,0,0,0
1145.88,1,0,0,1
741.18,0,1,0,0
158.44,0,0,0,0
272.5,0,0,0,0
141.74,0,0,0,0
385.5,0,0,0,0
220.32,0,0,0,0
442.56,0,0,0,0
907.08,0,0,0,0
255.44,0,0,0,0
646.8,0,0,0,0
97.89,0,0,0,0
1244.14,1,0,0,1
689.76,0,0,0,0
12.81,0,0,0,0
566.49,0,0,0,0
425.52,0,0,0,0
176.18,0,0,0,0
403.83,0,0,0,0
271.74,0,0,0,0
646.5,0,0,0,0
783.35,0,0,0,0
1048.56,1,0,0,1
487.14,0,0,0,0
738.96,0,0,0,0
1186.75,0,0,0,0
663.56,0,0,0,0
268.1,0,0,0,0
346.55,0,0,0,0
24.62,0,0,0,0
354.3,0,0,0,0
354.76,0,0,0,0
31.93,0,0,0,0
328.2,0,0,0,0
236.52,0,0,0,0
2085.25,1,0,0,1
90.48,0,0,0,0
638.92,0,1,0,0
124.56,0,0,0,0
1148.7,0,0,0,0
465.52,0,0,0,0
192.52,0,0,0,0
501.0,0,0,0,0
397.55,0,0,0,0
1027.67,0,0,0,1
141.98,0,1,0,0
1491.57,0,0,0,1
621.84,0,0,0,0
940.4,0,0,0,0
459.8,0,0,0,0
1834.46,0,0,0,1
2227.89,1,0,0,1
433.55,0,0,0,0
35.22,0,0,0,0
1197.12,0,0,0,1
33.04,0,0,0,0
131.52,0,0,0,0
42.47,0,0,0,0
2366.22,1,0,0,1
433.04,0,0,0,0
808.65,0,0,0,0
470.16,0,0,0,0
262.42,0,0,0,0
7.02,0,0,0,0
290.76,0,0,0,0
2376.96,1,0,0,1
437.25,0,0,0,0
76.89,0,0,0,0
606.24,0,0,0,0
864.4,0,0,0,0
457.18,0,0,0,0
937.64,0,0,0,0
336.42,0,0,0,0
179.22,0,0,0,0
391.85,0,0,0,0
1333.42,1,0,0,1
144.04,0,0,0,0
62.69,0,1,1,1
48.4,0,0,0,0
44.77,0,0,0,0
701.97,0,0,0,0
191.52,0,0,0,0
1583.23,1,0,0,1
1129.94,1,0,0,1
18.21,0,0,0,0
354.56,0,0,0,0
535.85,0,0,0,0
65.89,0,0,0,0
657.88,0,0,0,0
779.0,0,0,0,0
95.05,0,0,0,0
376.59,0,0,0,0
2323.21,1,0,0,1
52.18,0,0,0,0
56.22,0,1,0,0
30.98,0,0,0,0
61.68,0,0,0,0
372.88,0,0,0,0
61.08,0,0,0,0
601.2,0,0,0,0
1506.87,1,0,0,1
225.39,0,0,0,0
149.19,0,1,0,0
58.18,0,0,0,0
94.14,0,1,0,0
179.33,0,0,0,0
615.0,0,0,0,0
2435.08,1,0,0,1
1772.34,0,0,0,1
244.41,0,0,0,0
870.8,0,0,0,0
78.38,0,0,0,0
1418.45,1,0,0,1
283.72,0,0,0,0
653.16,0,0,0,0
634.0,0,0,0,0
35.4,0,0,0,0
430.82,0,0,0,0
566.79,0,0,0,0
1729.39,1,0,0,1
262.05,0,0,0,0
460.14,0,0,0,0
192.03,0,0,0,0
313.7,0,0,0,0
181.44,0,0,0,0
728.84,0,0,0,0
160.65,0,0,0,0
577.62,0,0,0,0
623.76,0,0,0,0
760.64,0,0,0,0
260.04,0,0,0,0
102.04,0,0,0,0
267.0,0,0,0,0
38.5,0,0,0,0
740.28,0,0,0,0
14.56,0,0,0,0
615.09,0,0,0,0
484.04,0,0,0,0
647.82,0,0,0,0
535.1,0,0,0,0
440.64,0,0,0,0
147.24,0,0,0,0
2164.89,1,0,0,1
237.02,0,0,0,0
769.64,0,0,0,0
57.51,0,0,0,0
1232.92,1,0,0,1
1232.75,0,1,1,1
178.13,0,0,0,0
463.9,0,0,0,0
1174.75,0,0,0,0
159.47,0,0,0,0
75.8,0,0,0,0
1248.97,0,0,0,1
487.16,0,0,0,0
978.44,0,0,0,0
639.57,0,0,0,0
16.61,0,1,0,0
305.72,0,0,0,0
183.36,0,0,0,0
223.59,0,0,0,0
535.68,0,0,0,0
31.38,0,0,0,0
48.75,0,0,0,0
737.22,0,0,0,0
634.65,0,0,0,0
470.65,0,0,0,0
75.29,0,0,0,0
467.2,0,0,0,0
1460.47,1,0,0,1
196.82,0,0,0,0
61.5,0,0,0,0
1849.54,1,0,0,1
1233.8,0,0,0,0
2289.64,1,0,0,1
994.1,0,0,0,0
1043.39,1,0,0,1
661.29,0,1,0,0
956.0,0,1,0,0
16.41,0,0,0,0
82.9,0,0,0,0
88.43,0,0,0,0
1986.7,1,0,0,1
271.52,0,0,0,0
488.04,0,0,0,0
699.03,0,0,0,0
108.32,0,0,0,0
228.6,0,0,0,0
361.32,0,0,0,0
219.84,0,0,0,0
499.56,0,0,0,0
32.08,0,0,0,0
135.5,0,0,0,0
481.35,0,0,0,0
292.24,0,0,0,0
420.85,0,0,0,0
200.68,0,0,0,0
1221.85,0,0,0,0
637.16,0,0,0,0
90.28,0,0,0,0
2405.6,1,0,0,1
1754.99,1,0,0,1
772.5,0,0,0,0
229.76,0,0,0,0
72.89,0,0,0,0
79.42,0,0,0,0
234.89,0,0,0,0
809.36,0,0,0,0
1665.09,1,0,0,1
559.85,0,0,0,0
680.2,0,0,0,0
438.46,0,1,0,0
2370.56,0,0,0,1
383.25,0,0,0,0
1179.5,0,0,0,0
185.9,0,0,0,0
65.7,0,0,0,0
1192.35,0,0,0,0
404.68,0,0,0,0
59.8,0,0,0,0
908.2,0,0,0,0
1547.46,1,0,0,1
1924.23,1,0,0,1
304.56,0,0,0,0
346.16,0,0,0,0
908.24,0,0,0,0
316.92,0,0,0,0
579.33,0,0,0,0
233.28,0,0,0,0
128.37,0,0,0,0
112.6,0,0,0,0
2322.79,1,0,0,1
20.04,0,0,0,0
1691.07,0,0,0,1
261.3,0,0,0,0
72.81,0,1,1,1
187.84,0,0,0,0
597.6,0,0,0,0
446.08,0,0,0,0
360.75,0,0,0,0
273.22,0,0,0,0
528.3,0,0,0,0
1685.81,1,0,0,1
1228.2,0,0,0,0
70.2,0,0,0,0
183.0,0,0,0,0
317.1,0,0,0,0
805.7,0,0,0,0
200.0,0,0,0,0
2340.37,1,0,0,1
199.48,0,0,0,0
1198.6,0,0,0,0
215.5,0,0,0,0
485.1,0,0,0,0
347.61,0,0,0,0
363.15,0,0,0,0
89.36,0,0,0,0
46.71,0,0,0,0
296.58,0,0,0,0
205.32,0,0,0,0
416.06,0,0,0,0
2404.04,1,0,0,1
987.35,0,1,0,0
704.0,0,0,0,0
47.05,0,1,0,0
32.78,0,0,0,0
446.16,0,0,0,0
95.68,0,0,0,0
216.6,0,0,0,0
497.13,0,0,0,0
115.13,0,0,0,0
269.91,0,0,0,0
209.68,0,0,0,0
2024.54,1,0,0,1
927.1,0,0,0,0
1118.65,1,0,0,1
1790.35,1,0,0,1
454.82,0,0,0,0
991.28,0,0,0,0
173.46,0,0,0,0
270.5,0,0,0,0
52.07,0,0,0,0
841.95,0,0,0,0
1025.41,1,0,0,1
1100.05,0,0,0,0
39.6,0,0,0,0
414.09,0,0,0,0
2142.5,0,0,0,1
1981.11,1,0,0,1
18.58,0,0,0,0
1089.35,0,0,0,0
80.5,0,0,0,0
530.01,0,0,0,0
1237.99,1,0,0,1
239.45,0,0,0,0
119.24,0,0,0,0
585.15,0,0,0,0
45.09,0,1,0,0
645.09,0,0,0,0
306.45,0,0,0,0
724.75,0,0,0,0
98.24,0,0,0,0
438.44,0,0,0,0
312.57,0,0,0,0
118.35,0,0,0,0
1096.75,0,0,0,0
99.55,0,1,0,0
147.2,0,0,0,0
505.98,0,0,0,0
1327.93,1,0,0,1
455.28,0,0,0,0
327.44,0,0,0,0
571.95,0,0,0,0
69.69,0,0,0,0
757.2,0,0,0,0
313.71,0,0,0,0
339.1,0,0,0,0
27.0,0,0,0,0
144.45,0,0,0,0
61.01,0,1,0,0
554.92,0,0,0,0
2321.46,1,0,0,1
749.4,0,0,0,0
870.72,0,0,0,0
438.6,0,0,0,0
1069.95,0,0,0,0
180.03,0,0,0,0
509.0,0,0,0,0
36.48,0,0,0,0
109.68,0,1,0,0
617.16,0,0,0,0
218.76,0,0,0,0
44.54,0,0,0,0
2294.97,1,0,0,1
863.55,0,0,0,0
490.5,0,0,0,0
971.6,0,0,0,0
186.64,0,0,0,0
59.16,0,0,0,0
2227.73,1,0,0,1
20.04,0,0,0,0
154.06,0,0,0,0
258.95,0,0,0,0
247.53,0,0,0,0
110.88,0,0,0,0
467.7,0,0,0,0
553.4,0,0,0,0
348.32,0,0,0,0
2384.31,1,0,0,1
189.75,0,0,0,0
178.34,0,0,0,0
169.07,0,0,0,0
198.56,0,0,0,0
219.66,0,1,0,0
812.76,0,0,0,0
488.85,0,0,0,0
243.94,0,0,0,0
117.36,0,0,0,0
49.1,0,0,0,0
496.1,0,0,0,0
660.84,0,0,0,0
75.82,0,0,0,0
1880.83,1,0,0,1
61.6,0,0,0,0
2196.37,1,0,0,1
167.94,0,0,0,0
641.76,0,0,0,0
570.42,0,0,0,0
646.89,0,0,0,0
2362.55,1,0,0,1
289.38,0,1,0,0
1140.1,0,0,0,0
129.14,0,0,0,0
178.56,0,0,0,0
432.32,0,0,0,0
890.75,0,0,0,0
149.92,0,0,0,0
229.53,0,0,0,0
105.29,0,0,0,0
548.13,0,0,0,0
581.2,0,0,0,0
826.08,0,0,0,0
191.98,0,0,0,0
208.44,0,0,0,0
470.24,0,0,0,0
210.84,0,0,0,0
1900.19,0,0,0,1
18.12,0,0,0,0
396.2,0,0,0,0
754.45,0,0,0,0
279.69,0,0,0,0
1077.75,0,0,0,0
100.21,0,0,0,0
102.28,0,0,0,0
57.41,0,0,0,0
570.96,0,0,0,0
1735.23,1,0,0,1
505.4,0,0,0,0
297.76,0,0,0,0
86.8,0,0,0,0
1403.1,1,0,0,1
635.55,0,0,0,0
690.1,0,0,0,0
14.4,0,0,0,0
331.89,0,0,0,0
201.32,0,0,0,0
236.92,0,0,0,0
682.5,0,0,0,0
1994.65,0,0,0,1
1599.24,0,0,0,1
576.4,0,1,0,0
19.35,0,0,0,0
391.56,0,0,0,0
53.39,0,0,0,0
947.0,0,0,0,0
1693.1,1,0,0,1
230.4,0,0,0,0
1174.0,0,0,0,0
793.8,0,0,0,0
189.96,0,0,0,0
131.66,0,0,0,0
1198.62,0,0,0,1
83.45,0,0,0,0
914.15,0,0,0,0
1387.47,1,0,0,1
2011.09,1,0,0,1
329.85,0,0,0,0
148.38,0,0,0,0
755.15,0,0,0,0
541.98,0,0,0,0
248.1,0,0,0,0
182.0,0,0,0,0
1052.7,0,0,0,0
431.58,0,0,0,0
416.55,0,0,0,0
173.88,0,0,0,0
695.64,0,1,1,1
1447.59,0,0,0,1
237.18,0,0,0,0
500.34,0,0,0,0
1389.11,1,0,0,1
228.6,0,1,0,0
434.8,0,0,0,0
34.82,0,0,0,0
221.62,0,0,0,0
55.11,0,0,0,0
1184.8,1,0,0,1
270.4,0,0,0,0
399.72,0,0,0,0
435.92,0,0,0,0
2469.5,1,0,0,1
511.8,0,1,0,0
126.66,0,1,0,0
2152.63,1,0,0,1
155.5,0,0,0,0
1096.4,0,0,0,0
83.37,0,0,0,0
2483.37,1,0,0,1
320.36,0,0,0,0
1236.3,0,0,0,0
423.18,0,0,0,0
696.2,0,0,0,0
406.32,0,0,0,0
691.25,0,0,0,0
392.28,0,0,0,0
988.0,0,0,0,0
2421.29,0,0,0,1
386.19,0,0,0,0
167.53,0,0,0,0
186.52,0,0,0,0
380.37,0,0,0,0
621.15,0,0,0,0
402.8,0,0,0,0
449.28,0,1,0,0
932.2,0,0,0,0
431.7,0,0,0,0
270.21,0,0,0,0
264.42,0,0,0,0
288.44,0,0,0,0
1223.8,0,0,0,0
666.39,0,0,0,0
521.24,0,0,0,0
196.48,0,0,0,0
229.68,0,0,0,0
132.02,0,0,0,0
1148.55,0,0,0,0
2097.61,1,0,0,1
17.66,0,0,0,0
876.48,0,0,0,0
241.65,0,0,0,0
950.6,0,0,0,0
2164.98,1,0,0,1
291.02,0,0,0,0
223.41,0,0,0,0
987.65,0,0,0,0
71.6,0,1,0,0
2465.41,1,0,0,1
104.6,0,0,0,0
47.6,0,0,0,0
866.76,0,0,0,0
138.25,0,1,0,0
239.0,0,0,0,0
58.25,0,0,0,0
522.84,0,0,0,0
240.63,0,0,0,0
230.01,0,0,0,0
172.97,0,0,0,0
577.2,0,0,0,0
301.84,0,0,0,0
549.72,0,0,0,0
552.15,0,0,0,0
1086.1,0,0,0,0
568.76,0,0,0,0
153.4,0,0,0,0
525.0,0,0,0,0
145.64,0,0,0,0
490.6,0,0,0,0
111.8,0,0,0,0
2332.77,1,0,0,1
460.96,0,0,0,0
234.96,0,0,0,0
348.75,0,0,0,0
303.4,0,0,0,0
2044.61,1,0,0,1
578.15,0,0,0,0
182.67,0,0,0,0
243.6,0,0,0,0
325.85,0,0,0,0
353.85,0,0,0,0
223.12,0,0,0,0
502.38,0,0,0,0
224.64,0,0,0,0
1056.4,0,0,0,0
396.27,0,0,0,0
126.99,0,1,0,0
31.75,0,0,0,0
135.83,0,0,0,0
1244.05,0,0,0,0
548.43,0,0,0,0
2390.96,0,0,0,1
423.72,0,0,0,0
183.98,0,0,0,0
2252.83,1,0,0,1
8.71,0,0,0,0
761.64,0,0,0,0
432.72,0,0,0,0
115.61,0,0,0,0
322.84,0,0,0,0
302.94,0,0,0,0
246.42,0,1,0,0
525.51,0,0,0,0
77.73,0,0,0,0
79.23,0,0,0,0
180.7,0,0,0,0
184.56,0,0,0,0
36.17,0,1,0,0
396.4,0,0,0,0
195.12,0,1,1,1
2232.02,1,0,0,1
221.19,0,0,0,0
280.17,0,0,0,0
380.64,0,0,0,0
1355.12,1,0,0,1
445.0,0,0,0,0
167.32,0,0,0,0
892.76,0,0,0,0
853.2,0,0,0,0
100.26,0,0,0,0
1974.45,1,0,0,1
603.96,0,0,0,0
545.65,0,0,0,0
321.72,0,0,0,0
993.25,0,0,0,0
917.25,0,0,0,0
213.87,0,0,0,0
460.46,0,0,0,0
697.68,0,0,0,0
265.78,0,0,0,0
266.36,0,0,0,0
454.23,0,0,0,0
155.89,0,1,0,0
1610.86,0,0,0,1
563.65,0,0,0,0
102.51,0,0,0,0
357.84,0,0,0,0
829.35,0,0,0,0
209.6,0,0,0,0
29.0,0,0,0,0
89.84,0,0,0,0
474.48,0,0,0,0
997.05,0,0,0,0
123.66,0,0,0,0
16.77,0,0,0,0
45.06,0,0,0,0
114.19,0,0,0,0
240.08,0,0,0,0
568.83,0,0,0,0
114.32,0,0,0,0
646.98,0,0,0,0
353.82,0,0,0,0
58.66,0,0,0,0
501.6,0,0,0,0
135.48,0,0,0,0
418.68,0,0,0,0
1198.55,1,0,0,1
30.21,0,0,0,0
1856.15,1,0,0,1
226.2,0,0,0,0
28.72,0,0,0,0
487.32,0,0,0,0
364.18,0,0,0,0
23.32,0,0,0,0
202.55,0,0,0,0
1202.9,0,0,0,0
258.93,0,0,0,0
688.16,0,0,0,0
437.66,0,0,0,0
87.6,0,0,0,0
153.33,0,0,0,0
247.7,0,0,0,0
184.68,0,0,0,0
2098.42,1,0,0,1
187.46,0,0,0,0
652.56,0,1,1,1
168.2,0,0,0,0
320.8,0,0,0,0
702.24,0,0,0,0
1404.31,1,0,0,1
376.18,0,0,0,0
407.8,0,0,0,0
367.08,0,0,0,0
860.68,0,0,0,0
581.04,0,0,0,0
647.52,0,0,0,0
219.86,0,0,0,0
177.3,0,0,0,0
247.12,0,0,0,0
22.84,0,0,0,0
111.57,0,0,0,0
235.55,0,0,0,0
122.28,0,0,0,0
54.34,0,0,0,0
162.43,0,0,0,0
61.77,0,0,0,0
135.48,0,0,0,0
603.12,0,0,0,0
296.25,0,0,0,0
279.76,0,0,0,0
2016.7,1,0,0,1
199.85,0,0,0,0
581.79,0,0,0,0
1773.14,1,0,0,1
845.92,0,0,0,0
198.5,0,0,0,0
461.32,0,0,0,0
734.97,0,0,0,0
514.32,0,0,0,0
181.56,0,0,0,0
735.2,0,0,0,0
109.29,0,0,0,0
400.9,0,0,0,0
473.18,0,0,0,0
156.95,0,0,0,0
993.36,0,1,1,1
113.91,0,0,0,0
491.4,0,0,0,0
287.7,0,1,0,0
362.22,0,0,0,0
945.5,0,0,0,0
273.42,0,0,0,0
521.3,0,0,0,0
2035.63,1,0,0,1
149.07,0,0,0,0
356.49,0,0,0,0
236.5,0,0,0,0
393.82,0,0,0,0
400.92,0,0,0,0
120.76,0,0,0,0
476.55,0,0,0,0
213.24,0,0,0,0
1101.7,0,0,0,0
362.52,0,0,0,0
109.38,0,0,0,0
1518.66,0,0,0,1
515.16,0,0,0,0
551.67,0,0,0,0
739.02,0,0,0,0
2281.91,1,0,0,1
185.12,0,0,0,0
277.68,0,0,0,0
2462.2,1,0,0,1
410.67,0,0,0,0
186.46,0,0,0,0
111.32,0,0,0,0
1737.71,0,0,0,1
1382.15,1,0,0,1
352.89,0,0,0,0
1177.39,1,0,0,1
194.53,0,0,0,0
249.76,0,0,0,0
39.39,0,0,0,0
145.68,0,0,0,0
1459.01,1,0,0,1
742.95,0,0,0,0
220.54,0,0,0,0
2254.1,1,0,0,1
2477.46,1,0,0,1
533.07,0,0,0,0
543.51,0,0,0,0
39.06,0,0,0,0
79.06,0,0,0,0
182.42,0,1,0,0
1957.39,1,0,0,1
244.9,0,0,0,0
114.75,0,0,0,0
973.84,0,0,0,0
916.25,0,0,0,0
260.04,0,0,0,0
152.01,0,0,0,0
400.8,0,1,0,0
184.1,0,1,0,0
354.28,0,0,0,0
97.23,0,0,0,0
1027.95,0,0,0,0
37.28,0,0,0,0
458.2,0,0,0,0
1144.2,0,0,0,0
236.62,0,0,0,0
188.95,0,0,0,0
1430.82,1,0,0,1
1592.9,0,0,0,1
2215.28,1,0,0,1
698.19,0,0,0,0
1202.59,1,0,0,1
74.16,0,0,0,0
61.0,0,0,0,0
222.66,0,0,0,0
84.8,0,0,0,0
229.9,0,0,0,0
189.75,0,0,0,0
169.6,0,0,0,0
245.52,0,0,0,0
312.6,0,0,0,0
86.2,0,0,0,0
223.52,0,0,0,0
556.32,0,0,0,0
2248.11,1,0,0,1
305.72,0,0,0,0
354.84,0,0,0,0
221.22,0,0,0,0
266.92,0,0,0,0
527.91,0,0,0,0
776.52,0,0,0,0
360.1,0,0,0,0
46.7,0,0,0,0
617.72,0,0,0,0
415.4,0,0,0,0
778.96,0,0,0,0
403.9,0,0,0,0
600.96,0,0,0,0
107.16,0,0,0,0
631.95,0,0,0,0
1571.96,1,0,0,1
62.4,0,0,0,0
320.72,0,0,0,0
448.68,0,0,0,0
223.95,0,0,0,0
624.44,0,0,0,0
89.06,0,0,0,0
80.55,0,1,0,0
2466.42,1,0,0,1
2312.87,0,0,0,1
128.6,0,0,0,0
626.08,0,0,0,0
710.64,0,0,0,0
1183.2,0,0,0,0
362.25,0,0,0,0
381.3,0,0,0,0
588.99,0,0,0,0
251.76,0,0,0,0
159.06,0,0,0,0
58.74,0,0,0,0
392.4,0,0,0,0
275.04,0,0,0,0
1637.73,1,0,0,1
98.1,0,0,0,0
929.48,0,0,0,0
395.3,0,0,0,0
163.14,0,0,0,0
159.48,0,0,0,0
409.4,0,0,0,0
358.56,0,0,0,0
126.52,0,0,0,0
469.5,0,0,0,0
447.56,0,0,0,0
878.9,0,1,1,1
2046.79,1,0,0,1
88.36,0,0,0,0
356.5,0,0,0,0
36.14,0,0,0,0
215.61,0,0,0,0
1146.2,0,0,0,0
602.8,0,0,0,0
539.76,0,0,0,0
416.52,0,0,0,0
680.28,0,0,0,0
945.8,0,0,0,0
43.6,0,0,0,0
303.12,0,0,0,0
63.52,0,0,0,0
832.32,0,0,0,0
254.1,0,0,0,0
719.95,0,0,0,0
171.68,0,0,0,0
428.02,0,0,0,0
594.51,0,0,0,0
123.16,0,0,0,0
217.65,0,0,0,0
126.87,0,0,0,0
964.95,0,0,0,0
68.22,0,0,0,0
717.48,0,0,0,0
345.08,0,0,0,0
142.16,0,0,0,0
1584.09,1,0,0,1
1551.77,0,0,0,1
1362.04,1,0,0,1
218.84,0,0,0,0
2322.62,1,0,0,1
307.58,0,0,0,0
29.06,0,0,0,0
552.96,0,0,0,0
242.92,0,0,0,0
118.12,0,0,0,0
75.05,0,0,0,0
684.93,0,0,0,0
240.2,0,0,0,0
209.46,0,0,0,0
606.35,0,0,0,0
578.58,0,1,1,1
97.67,0,0,0,0
223.65,0,0,0,0
697.88,0,0,0,0
356.16,0,0,0,0
174.32,0,0,0,0
75.89,0,1,1,1
152.36,0,0,0,0
14.23,0,0,0,0
2179.35,1,0,0,1
1635.19,1,0,0,1
29.35,0,0,0,0
729.84,0,0,0,0
993.44,0,0,0,0
525.04,0,0,0,0
481.8,0,0,0,0
624.42,0,0,0,0
471.18,0,0,0,0
1279.52,1,0,0,1
197.52,0,0,0,0
1085.85,0,0,0,0
1643.38,0,0,0,1
819.2,0,0,0,0
616.4,0,0,0,0
1985.36,1,0,0,1
1106.7,0,1,1,1
477.55,0,0,0,0
298.6,0,0,0,0
881.64,0,0,0,0
245.71,0,0,0,0
412.18,0,0,0,0
979.7,0,0,0,0
58.56,0,0,0,0
70.21,0,0,0,0
276.64,0,0,0,0
182.03,0,1,0,0
1820.51,0,0,0,1
341.82,0,0,0,0
1512.98,1,0,0,1
36.2,0,0,0,0
175.62,0,0,0,0
154.4,0,0,0,0
303.06,0,0,0,0
159.87,0,0,0,0
265.22,0,0,0,0
548.32,0,0,0,0
164.52,0,0,0,0
757.35,0,0,0,0
688.84,0,0,0,0
259.4,0,0,0,0
105.75,0,0,0,0
437.66,0,0,0,0
2246.76,1,0,0,1
1718.43,1,0,0,1
465.0,0,0,0,0
386.26,0,0,0,0
1046.95,1,0,0,1
41.88,0,0,0,0
48.93,0,0,0,0
453.22,0,0,0,0
306.0,0,0,0,0
76.34,0,0,0,0
650.85,0,0,0,0
68.42,0,0,0,0
673.9,0,0,0,0
68.06,0,0,0,0
168.68,0,0,0,0
285.12,0,0,0,0
1704.0,0,0,0,1
368.66,0,0,0,0
1857.77,1,0,0,1
777.32,0,1,0,0
2240.39,1,0,0,1
1597.06,1,0,0,1
314.85,0,0,0,0
532.5,0,0,0,0
271.45,0,0,0,0
67.4,0,0,0,0
645.48,0,0,0,0
189.86,0,0,0,0
434.86,0,0,0,0
461.95,0,0,0,0
1033.6,0,1,0,0
24.06,0,0,0,0
342.48,0,0,0,0
661.7,0,0,0,0
1228.87,1,0,0,1
419.5,0,0,0,0
404.82,0,0,0,0
798.9,0,0,0,0
841.85,0,0,0,0
111.48,0,0,0,0
382.44,0,0,0,0
1216.75,0,0,0,0
1297.29,0,0,0,1
207.64,0,0,0,0
476.36,0,1,0,0
427.8,0,0,0,0
590.24,0,1,0,0
725.07,0,0,0,0
342.22,0,0,0,0
235.72,0,0,0,0
785.32,0,0,0,0
204.61,0,0,0,0
863.9,0,1,0,0
322.08,0,0,0,0
797.28,0,0,0,0
392.7,0,0,0,0
1171.05,0,0,0,0
44.82,0,0,0,0
2402.94,1,0,0,1
2242.98,1,0,0,1
472.65,0,0,0,0
33.8,0,0,0,0
1144.17,1,0,0,1
888.8,0,0,0,0
413.72,0,0,0,0
1087.95,0,0,0,0
174.16,0,0,0,0
1028.17,0,0,0,1
611.9,0,0,0,0
2022.02,0,0,0,1
205.92,0,0,0,0
249.15,0,0,0,0
90.35,0,0,0,0
1387.56,1,0,0,1
2293.56,1,0,0,1
147.78,0,0,0,0
182.64,0,0,0,0
905.5,0,0,0,0
123.52,0,0,0,0
948.05,0,0,0,0
165.42,0,0,0,0
148.24,0,0,0,0
600.12,0,0,0,0
380.61,0,0,0,0
186.14,0,0,0,0
16.34,0,0,0,0
1503.49,1,0,0,1
624.65,0,0,0,0
118.43,0,0,0,0
786.6,0,0,0,0
542.01,0,1,0,0
1863.34,1,0,0,1
205.64,0,0,0,0
854.3,0,1,1,1
709.38,0,0,0,0
393.95,0,0,0,0
161.2,0,0,0,0
460.48,0,0,0,0
70.61,0,0,0,0
739.04,0,0,0,0
997.35,0,0,0,0
455.36,0,0,0,0
153.12,0,0,0,0
2046.35,1,0,0,1
681.0,0,0,0,0
297.4,0,0,0,0
416.88,0,0,0,0
482.92,0,0,0,0
639.96,0,0,0,0
182.52,0,0,0,0
739.5,0,0,0,0
363.42,0,0,0,0
83.67,0,0,0,0
228.9,0,0,0,0
141.34,0,0,0,0
1165.76,1,0,0,1
226.48,0,0,0,0
196.25,0,0,0,0
476.48,0,0,0,0
382.72,0,0,0,0
373.05,0,0,0,0
403.54,0,0,0,0
35.2,0,0,0,0
121.66,0,0,0,0
1197.0,1,0,0,1
233.45,0,0,0,0
58.08,0,0,0,0
398.55,0,0,0,0
155.53,0,0,0,0
1548.76,1,0,0,1
378.46,0,0,0,0
225.58,0,0,0,0
177.3,0,0,0,0
976.0,0,0,0,0
