payment_id,order_id,payment_method,amount,payment_date
452,452,Credit Card,10853.66,2025-10-06 15:23:30.670801
453,453,Google Pay,3314.35,2025-08-02 05:41:39.533410
454,454,Credit Card,1174.24,2025-11-11 04:35:04.560448
455,455,Debit Card,6643.89,2026-04-28 14:15:05.429357
456,456,Apple Pay,8116.82,2026-01-02 17:28:26.636518
457,457,Apple Pay,1179.75,2026-05-20 22:40:43.181461
458,458,Credit Card,2411.16,2025-11-13 15:59:25.302210
459,459,Debit Card,10773.73,2025-10-25 12:10:24.925621
460,460,Apple Pay,12237.22,2026-03-22 23:08:33.444861
461,461,Apple Pay,17278.1,2026-05-31 09:46:42.031194
462,462,Debit Card,2985.27,2025-11-09 23:36:33.951737
463,463,Credit Card,5498.03,2026-04-26 19:41:06.216886
464,464,Debit Card,13062.36,2025-09-29 20:49:42.045839
465,465,Apple Pay,5369.06,2025-09-15 22:59:16.871768
466,466,Google Pay,9944.08,2026-07-27 23:44:27.141648
467,467,Google Pay,6008.36,2025-09-12 23:38:56.375334
468,468,Credit Card,4825.24,2026-03-18 03:47:13.986510
469,469,Google Pay,10284.89,2026-01-29 13:34:34.458979
470,470,Debit Card,11377.16,2026-05-21 01:38:59.341640
471,471,Apple Pay,6801.56,2025-08-02 03:52:14.485564
472,472,Credit Card,14891.36,2025-12-06 15:20:18.282677
473,473,Google Pay,9323.48,2026-05-22 16:23:23.909628
474,474,Debit Card,2671.8,2026-07-18 03:35:33.427535
475,475,Debit Card,4786.21,2025-10-10 09:13:00.536902
476,476,Debit Card,1311.65,2026-03-21 22:21:30.152809
477,477,Apple Pay,7461.09,2026-07-07 23:57:22.987719
478,478,PayPal,4321.17,2025-11-07 01:02:26.690878
479,479,Apple Pay,2663.27,2025-08-14 09:25:40.113592
480,480,Apple Pay,11102.79,2025-11-26 17:11:16.302017
481,481,Credit Card,8694.17,2025-11-27 15:18:59.319814
482,482,PayPal,4904.0,2025-11-19 14:46:51.105456
483,483,Debit Card,19862.78,2026-04-07 05:16:16.632985
484,484,Credit Card,1867.44,2026-05-08 09:54:43.054682
485,485,Credit Card,9489.94,2025-11-04 10:53:05.041616
486,486,PayPal,13416.07,2026-05-17 14:38:16.765644
487,487,Debit Card,10006.92,2026-06-24 03:03:05.649969
488,488,Apple Pay,14882.04,2026-06-05 11:49:12.387243
489,489,Credit Card,285.56,2025-12-05 07:10:10.096411
490,490,PayPal,6610.09,2025-11-09 03:34:54.092576
491,491,Apple Pay,1464.36,2025-09-18 08:47:17.930459
492,492,Apple Pay,6135.83,2025-08-05 06:25:17.036870
493,493,Debit Card,1845.23,2026-02-09 03:37:33.443748
494,494,Credit Card,7154.49,2025-08-22 15:06:44.665118
495,495,Debit Card,5100.19,2025-10-05 13:11:43.330513
496,496,Debit Card,9518.55,2025-11-27 03:48:04.685653
497,497,PayPal,3048.01,2026-06-10 20:47:36.406522
498,498,Google Pay,12079.13,2026-02-16 20:26:49.912687
499,499,Debit Card,17046.63,2026-02-03 18:53:49.270083
500,500,PayPal,5169.97,2025-08-12 01:02:55.523927
501,501,PayPal,7755.26,2025-11-01 08:22:14.812386
502,502,Google Pay,3888.84,2026-08-01 20:37:36.869762
503,503,Credit Card,7301.1,2025-11-04 06:03:38.727597
504,504,Debit Card,6537.57,2026-03-29 11:08:54.843378
505,505,Credit Card,8098.97,2026-04-04 18:36:12.206846
506,506,Apple Pay,24727.6,2025-10-24 22:22:42.265283
507,507,Google Pay,18114.86,2026-04-10 22:12:43.918435
508,508,Google Pay,5989.49,2025-09-14 22:55:18.716774
509,509,PayPal,8025.75,2025-09-01 22:59:05.531232
510,510,Apple Pay,13136.64,2026-05-23 03:35:41.776101
511,511,Debit Card,7903.75,2026-07-11 19:52:17.324038
512,512,Debit Card,9024.09,2026-04-05 23:48:46.880642
513,513,Debit Card,285.56,2026-04-23 14:26:42.108055
514,514,Debit Card,3669.9,2026-05-03 09:51:24.595385
515,515,Debit Card,5622.41,2025-08-30 07:45:16.832056
516,516,Credit Card,10307.09,2026-03-20 18:13:34.998232
517,517,Credit Card,3326.32,2026-04-08 20:57:29.123531
518,518,Apple Pay,7338.69,2026-05-22 17:33:07.279598
519,519,Google Pay,15323.01,2026-04-18 16:51:27.313630
520,520,Google Pay,2647.82,2026-06-05 19:59:39.869484
521,521,Credit Card,17610.89,2025-10-24 16:47:14.501298
522,522,Google Pay,11181.58,2026-01-15 08:47:39.431217
523,523,Debit Card,17594.14,2026-04-10 00:34:02.050931
524,524,PayPal,11504.47,2026-04-21 05:49:30.391881
525,525,PayPal,7610.39,2025-08-09 03:57:34.078344
526,526,Credit Card,4007.7,2025-08-20 05:56:52.041307
527,527,Credit Card,11050.11,2025-10-09 17:28:52.444210
528,528,Debit Card,2831.88,2025-08-29 20:59:55.978668
529,529,Credit Card,14347.16,2026-05-23 19:53:08.325850
530,530,Google Pay,9501.48,2026-05-05 09:25:15.502417
531,531,Credit Card,17422.08,2025-11-20 15:08:44.605652
532,532,PayPal,11548.75,2025-08-11 05:40:51.220612
533,533,PayPal,592.91,2025-09-09 02:46:46.928714
534,534,Credit Card,6859.94,2026-03-02 16:19:46.769911
535,535,Credit Card,6374.34,2025-12-16 14:20:29.396564
536,536,Apple Pay,8938.51,2026-05-02 16:07:39.036148
537,537,Credit Card,5501.49,2026-07-15 07:07:31.699428
538,538,Credit Card,10566.86,2025-09-19 13:52:23.215654
539,539,Credit Card,5920.22,2025-08-10 15:39:58.484207
540,540,PayPal,11570.45,2026-01-13 14:54:04.936546
541,541,Credit Card,24080.97,2025-09-09 10:26:45.850735
542,542,Google Pay,6410.47,2026-06-18 05:13:16.776301
543,543,PayPal,4187.61,2026-02-05 07:10:17.554790
544,544,Apple Pay,6265.71,2025-11-07 05:22:42.930300
545,545,Credit Card,2642.46,2026-02-28 19:49:39.106536
546,546,Apple Pay,5148.3,2026-07-02 22:09:37.981694
547,547,Credit Card,14938.45,2025-11-06 19:56:08.886253
548,548,Google Pay,2978.29,2026-04-16 03:01:13.934337
549,549,Credit Card,19285.73,2026-03-23 05:20:32.559455
550,550,PayPal,11385.87,2025-11-25 03:34:34.430705
551,551,PayPal,10562.11,2026-07-15 09:41:11.851340
552,552,PayPal,23533.78,2026-04-08 15:36:56.677844
553,553,Credit Card,17272.67,2026-07-15 15:01:37.841214
554,554,Credit Card,8756.82,2026-02-20 16:03:02.581488
555,555,Debit Card,6565.61,2026-04-08 04:35:18.724554
556,556,PayPal,3573.52,2025-09-29 18:33:29.050736
557,557,Debit Card,6753.58,2025-08-09 11:38:43.869596
558,558,Google Pay,5763.92,2025-09-22 00:46:12.725682
559,559,Credit Card,4892.46,2026-07-05 12:51:23.206640
560,560,Credit Card,6293.44,2026-07-23 21:39:25.473734
561,561,Debit Card,5112.14,2025-10-02 07:39:23.428981
562,562,Debit Card,14680.37,2026-04-17 09:03:40.987757
563,563,Debit Card,2621.65,2026-01-27 05:41:14.295621
564,564,Credit Card,6150.66,2025-12-24 00:12:19.593410
565,565,Apple Pay,6580.05,2025-11-14 04:35:56.638743
566,566,Apple Pay,6088.62,2026-02-13 07:00:01.762831
567,567,Apple Pay,4971.01,2026-07-27 15:53:44.844820
568,568,Debit Card,3802.16,2026-06-02 07:37:32.378592
569,569,Credit Card,4210.14,2026-02-17 23:15:48.512835
570,570,PayPal,2659.36,2026-04-26 12:43:04.834090
571,571,Apple Pay,10745.67,2026-06-20 05:07:50.872306
572,572,Apple Pay,22585.52,2026-01-15 05:02:58.869590
573,573,Credit Card,9674.37,2026-01-30 06:27:09.586325
574,574,Credit Card,7049.14,2025-10-13 05:59:41.265129
575,575,Apple Pay,17014.97,2026-04-28 17:27:02.836176
576,576,Credit Card,13117.71,2026-03-09 06:21:00.150167
577,577,Apple Pay,1983.64,2026-03-30 21:58:34.397661
578,578,Apple Pay,3634.15,2025-10-02 14:54:02.239258
579,579,Apple Pay,1955.14,2026-01-24 20:46:56.157521
580,580,PayPal,2378.44,2026-03-17 06:57:00.120936
581,581,Apple Pay,1174.24,2026-03-03 19:55:36.063860
582,582,Credit Card,6387.97,2026-04-06 04:51:09.945122
583,583,Apple Pay,7664.28,2026-02-23 01:02:20.583383
584,584,PayPal,12922.25,2026-05-15 21:05:48.885021
585,585,Credit Card,14032.96,2026-07-23 07:51:41.444155
586,586,Debit Card,9447.44,2025-10-21 20:49:20.849133
587,587,Credit Card,1335.9,2026-06-08 03:28:33.253557
588,588,PayPal,9101.19,2026-04-13 02:46:29.220067
589,589,Apple Pay,12369.95,2026-07-13 22:35:01.836248
590,590,Debit Card,236.66,2025-12-07 16:25:50.694878
591,591,Apple Pay,6051.46,2026-01-28 22:38:40.494238
592,592,Google Pay,9953.14,2025-09-10 05:07:00.596972
593,593,Apple Pay,23472.19,2026-07-10 08:09:42.114364
594,594,Debit Card,4892.46,2026-03-20 06:26:19.788311
595,595,Debit Card,7922.93,2025-08-06 07:03:25.850843
596,596,Debit Card,5415.51,2025-12-17 06:37:17.858706
597,597,Credit Card,8275.17,2026-06-17 09:17:53.072682
598,598,Credit Card,7678.12,2025-09-03 12:45:44.595226
599,599,Credit Card,11625.53,2026-06-06 21:44:56.939454
600,600,Apple Pay,11636.89,2026-01-17 23:31:16.463291
601,601,Debit Card,4007.7,2026-06-19 20:40:12.342398
602,602,Google Pay,9437.48,2026-01-17 09:31:11.480838
603,603,Debit Card,4177.14,2025-10-23 16:48:49.828950
604,604,Google Pay,3022.02,2026-04-22 12:14:45.380654
605,605,Google Pay,11857.55,2026-05-14 04:21:17.818621
606,606,Credit Card,2088.57,2026-04-18 02:30:56.957730
607,607,Google Pay,9565.73,2026-06-20 07:45:59.449748
608,608,Credit Card,9693.39,2026-01-29 18:01:50.181576
609,609,Apple Pay,9115.76,2026-01-30 17:23:43.680716
610,610,Google Pay,5592.95,2025-11-09 12:05:38.481488
611,611,Debit Card,11437.52,2026-03-16 07:53:13.722022
612,612,Apple Pay,10876.19,2025-11-04 13:44:05.958685
613,613,Google Pay,16698.48,2026-07-19 05:58:57.043999
614,614,Credit Card,4038.52,2026-06-10 06:17:50.679873
615,615,Debit Card,10219.47,2025-09-28 06:33:21.465848
616,616,Debit Card,9184.15,2026-02-12 10:51:40.056438
617,617,PayPal,4177.14,2026-05-04 20:07:17.387821
618,618,Apple Pay,16064.9,2025-12-10 23:30:22.455837
619,619,Debit Card,2651.13,2026-02-06 00:25:47.994060
620,620,Google Pay,2607.2,2026-06-28 17:48:22.031423
621,621,PayPal,5918.63,2026-06-26 15:41:25.432373
622,622,Debit Card,7556.28,2025-08-09 18:22:50.563029
623,623,PayPal,5966.77,2026-03-06 14:00:40.067105
624,624,PayPal,1328.34,2026-03-21 12:52:36.013542
625,625,Google Pay,2985.27,2025-11-01 21:14:01.727235
626,626,Credit Card,6419.77,2026-05-08 10:44:50.948241
627,627,Apple Pay,556.61,2025-09-07 05:07:07.720040
628,628,PayPal,11802.81,2026-01-30 03:38:55.021595
629,629,Debit Card,10895.89,2025-10-21 00:37:08.739263
630,630,PayPal,6921.18,2026-02-25 00:25:19.127735
631,631,Apple Pay,1198.91,2025-12-06 03:33:23.443446
632,632,PayPal,4822.32,2025-12-03 21:41:59.005686
633,633,Apple Pay,16368.52,2026-02-19 16:49:51.820505
634,634,PayPal,7392.02,2026-01-09 15:35:49.991456
635,635,Google Pay,2424.05,2025-10-23 00:05:33.847796
636,636,Apple Pay,4392.92,2025-11-06 20:19:58.921751
637,637,Apple Pay,6858.26,2026-03-30 20:15:52.801308
638,638,Apple Pay,15181.12,2026-04-29 21:10:22.046119
639,639,Apple Pay,7056.79,2026-04-11 08:51:07.405406
640,640,Debit Card,9597.51,2026-06-12 18:57:01.030237
641,641,Google Pay,4159.34,2026-02-18 04:54:52.470705
642,642,Debit Card,12836.26,2026-05-19 19:45:05.332355
643,643,Google Pay,15881.12,2026-01-31 15:54:00.615388
644,644,Credit Card,95.76,2025-10-02 08:54:06.518931
645,645,Google Pay,9621.55,2025-08-15 11:16:40.876182
646,646,PayPal,8513.97,2025-10-10 21:00:56.462360
647,647,Apple Pay,3245.92,2026-07-28 12:54:31.034301
648,648,Google Pay,4868.81,2025-09-08 14:49:57.646506
649,649,Apple Pay,7102.65,2026-07-18 16:29:29.178137
650,650,Credit Card,7810.29,2026-03-14 23:52:29.626384
651,651,Apple Pay,15040.08,2025-10-08 08:49:51.610214
652,652,PayPal,16516.87,2026-04-14 18:46:08.521625
653,653,Google Pay,1870.17,2025-08-14 20:26:42.098769
654,654,Credit Card,2467.06,2026-02-21 18:11:17.327672
655,655,Apple Pay,9818.44,2026-07-09 00:36:14.843334
656,656,Debit Card,7696.43,2025-11-21 14:43:51.500957
657,657,Google Pay,5521.34,2026-07-08 16:58:56.587897
658,658,Credit Card,5180.43,2025-08-06 11:51:52.428072
659,659,Debit Card,15846.05,2025-12-19 16:12:56.193432
660,660,Debit Card,12069.6,2026-06-06 23:28:20.119418
661,661,Apple Pay,4437.11,2026-03-06 18:26:38.442835
662,662,Google Pay,8611.94,2025-12-02 21:06:22.893779
663,663,Apple Pay,12140.35,2026-07-31 22:03:24.381625
664,664,Apple Pay,3550.53,2026-05-14 04:04:11.006525
665,665,PayPal,995.09,2025-12-23 18:48:44.232235
666,666,Google Pay,3522.72,2025-12-12 08:28:14.092269
667,667,Google Pay,1328.34,2025-08-14 15:51:33.500266
668,668,Apple Pay,6845.0,2025-08-11 12:23:41.468827
669,669,Debit Card,11200.49,2026-07-24 17:50:52.114017
670,670,Apple Pay,1595.02,2025-12-10 08:13:52.727364
671,671,PayPal,2689.33,2025-10-24 16:51:06.101977
672,672,Credit Card,2851.28,2025-11-20 11:37:23.114768
673,673,Credit Card,8971.08,2026-04-06 17:13:44.349465
674,674,Apple Pay,21065.16,2025-10-30 15:58:43.924193
675,675,Debit Card,938.54,2025-10-19 00:28:48.045410
676,676,Google Pay,2301.4,2026-05-07 01:17:08.641244
677,677,Apple Pay,6462.79,2026-05-23 08:43:38.540724
678,678,Debit Card,4800.69,2026-02-14 15:05:29.968866
679,679,Debit Card,16355.36,2026-07-12 04:33:10.434147
680,680,Apple Pay,3190.04,2026-07-03 12:34:46.119805
681,681,Debit Card,8628.26,2025-11-15 17:01:34.940073
682,682,Credit Card,6610.35,2026-07-01 22:15:21.110112
683,683,Google Pay,6208.51,2026-06-15 10:51:05.963614
684,684,Apple Pay,3669.53,2026-04-12 13:41:57.810146
685,685,Google Pay,7334.46,2026-03-03 03:18:50.617034
686,686,Credit Card,13260.17,2026-02-22 23:13:44.814068
687,687,Debit Card,12820.02,2026-03-06 21:48:57.560973
688,688,Google Pay,9617.19,2025-09-27 14:34:46.885997
689,689,PayPal,10243.62,2026-03-13 05:16:20.297495
690,690,Google Pay,460.96,2026-03-24 02:20:39.926227
691,691,Google Pay,13682.0,2026-05-31 22:28:22.193521
692,692,Google Pay,13418.67,2025-12-23 00:51:20.461770
693,693,Google Pay,4785.06,2025-12-14 04:22:26.180418
694,694,Debit Card,13505.29,2026-01-28 02:18:07.639930
695,695,Credit Card,1328.34,2026-03-10 06:24:59.688282
696,696,Debit Card,1113.22,2025-08-05 22:57:20.410882
697,697,PayPal,4012.51,2026-05-16 14:41:33.860277
698,698,Google Pay,1824.15,2025-12-24 10:28:01.856137
699,699,Credit Card,10166.33,2026-07-15 20:00:53.109791
700,700,Apple Pay,2446.23,2025-10-15 16:04:16.812780
701,701,Google Pay,5192.55,2025-08-03 21:38:15.285661
702,702,Debit Card,7301.1,2025-08-10 08:57:14.225340
703,703,Google Pay,63.84,2026-06-03 08:53:56.285958
704,704,Google Pay,5233.66,2026-03-03 06:04:24.681305
705,705,Credit Card,9431.64,2025-11-01 15:11:04.214140
706,706,Debit Card,9548.0,2025-12-27 09:22:10.073490
707,707,Apple Pay,1878.88,2026-06-01 17:30:23.448357
708,708,Credit Card,9284.04,2026-03-23 09:12:54.710001
709,709,Apple Pay,2801.16,2025-08-20 20:35:18.123829
710,710,Apple Pay,12126.71,2025-11-30 06:34:46.873543
711,711,Google Pay,6088.62,2025-09-13 00:46:07.134115
712,712,Credit Card,10137.72,2026-01-29 02:31:38.595090
713,713,Debit Card,12018.87,2026-03-30 14:42:34.314668
714,714,Apple Pay,4600.83,2026-05-11 20:22:19.069328
715,715,Debit Card,1437.34,2026-05-16 01:22:51.682812
716,716,Debit Card,10153.17,2026-02-17 03:49:02.490516
717,717,Google Pay,10255.93,2026-07-10 00:46:36.997886
718,718,Debit Card,11058.34,2026-02-14 06:18:25.857405
719,719,Google Pay,2715.71,2026-07-06 02:55:16.109784
720,720,PayPal,9156.0,2025-12-20 22:59:52.729422
721,721,Debit Card,9925.57,2025-11-11 17:52:27.529144
722,722,Google Pay,8724.01,2025-09-23 17:43:10.041551
723,723,Credit Card,13199.59,2026-04-18 04:14:39.528971
724,724,Credit Card,2633.23,2025-11-02 09:53:51.221788
725,725,Google Pay,4791.48,2026-06-04 18:34:46.248778
726,726,PayPal,15535.55,2025-12-30 19:41:19.149990
727,727,Google Pay,8533.8,2025-11-12 21:19:22.797145
728,728,Google Pay,7487.44,2025-08-07 21:49:48.861685
729,729,Apple Pay,11837.76,2025-09-09 20:31:04.869469
730,730,Apple Pay,1223.3,2025-10-26 03:15:20.777730
731,731,Credit Card,4355.63,2025-12-08 01:57:27.588613
732,732,Apple Pay,7602.42,2026-05-18 08:45:15.002115
733,733,Google Pay,729.64,2026-03-13 08:52:55.977349
734,734,Credit Card,7438.75,2026-06-20 00:46:41.873232
735,735,Debit Card,7313.46,2026-06-04 01:05:19.199891
736,736,Google Pay,8910.34,2026-07-09 00:58:03.078454
737,737,PayPal,9177.1,2026-02-18 18:49:11.173511
738,738,Apple Pay,4047.82,2025-09-26 13:59:04.147568
739,739,PayPal,4309.16,2025-11-17 14:21:24.570720
740,740,Google Pay,17932.03,2025-11-25 01:24:46.865543
741,741,Google Pay,469.27,2026-03-21 06:57:32.937129
742,742,PayPal,3223.75,2026-07-07 21:10:36.598076
743,743,Debit Card,7968.59,2026-04-27 01:37:47.158619
744,744,Debit Card,5480.09,2026-01-14 17:06:59.563945
745,745,Debit Card,9785.48,2025-11-19 17:03:19.751887
746,746,Debit Card,13913.54,2026-02-15 10:11:36.111187
747,747,Debit Card,15640.44,2026-02-06 00:01:00.142931
748,748,Apple Pay,2688.1,2025-12-23 09:00:54.119079
749,749,PayPal,4957.5,2025-11-02 16:41:51.040790
750,750,PayPal,19158.95,2025-09-19 10:30:02.726728
751,751,Apple Pay,8888.95,2025-08-17 23:25:45.706862
752,752,Google Pay,9892.79,2025-10-10 15:03:22.204808
753,753,Credit Card,5942.66,2026-01-27 01:19:29.397327
754,754,Debit Card,19984.85,2026-05-11 18:56:56.133031
755,755,Credit Card,21274.78,2025-12-01 08:43:28.525584
756,756,Credit Card,17275.42,2026-05-05 15:59:50.525002
757,757,Google Pay,1113.22,2026-05-10 04:42:38.544111
758,758,Google Pay,9985.43,2026-02-10 19:05:54.211009
759,759,Credit Card,15454.95,2025-09-02 22:24:53.852800
760,760,Google Pay,6757.66,2025-09-01 16:14:31.756846
761,761,Credit Card,13500.48,2025-10-09 10:09:34.261374
762,762,PayPal,729.64,2026-01-14 13:38:00.405575
763,763,Google Pay,364.82,2026-07-12 08:44:58.253939
764,764,Google Pay,9083.25,2026-06-03 06:46:20.066926
765,765,Google Pay,6837.54,2026-01-11 01:02:15.863486
766,766,Apple Pay,4366.38,2026-04-03 20:49:20.331815
767,767,PayPal,8414.08,2026-02-20 00:55:02.198311
768,768,Debit Card,3411.54,2026-03-04 00:23:56.797559
769,769,Debit Card,118.33,2025-10-03 19:36:54.832021
770,770,PayPal,2411.43,2026-05-28 23:23:16.723094
771,771,Google Pay,9860.24,2025-11-29 16:20:47.081396
772,772,Google Pay,11572.84,2025-12-14 22:55:22.407654
773,773,Credit Card,9156.27,2026-03-04 08:47:14.254721
774,774,Google Pay,4177.14,2025-10-18 05:30:34.285789
775,775,Credit Card,15851.56,2025-09-28 13:18:16.913109
776,776,Apple Pay,87.7,2026-03-15 11:04:00.281982
777,777,Apple Pay,3291.77,2026-01-07 06:35:04.781805
778,778,Apple Pay,1585.6,2025-11-17 09:35:57.843484
779,779,Google Pay,14722.29,2026-01-24 11:14:48.731679
780,780,PayPal,7301.1,2025-10-21 16:54:20.006761
781,781,Debit Card,7079.61,2026-01-13 06:25:05.882468
782,782,Apple Pay,15749.48,2025-10-15 14:43:53.483405
783,783,PayPal,4018.31,2026-04-09 16:18:03.347408
784,784,PayPal,2415.52,2026-01-03 12:52:24.922730
785,785,Credit Card,11731.95,2026-05-13 23:38:17.816058
786,786,Debit Card,1464.8,2025-11-11 10:02:29.365458
787,787,Debit Card,1943.72,2025-09-19 15:25:04.810003
788,788,Credit Card,6471.06,2026-06-10 15:23:00.329031
789,789,Google Pay,14612.13,2026-07-06 09:11:35.278331
790,790,Debit Card,1890.96,2026-04-04 12:54:13.213078
791,791,PayPal,10130.18,2026-01-20 00:55:06.611604
792,792,Google Pay,6741.04,2025-10-31 17:31:11.679709
793,793,PayPal,1846.86,2026-05-13 21:14:10.864586
794,794,Google Pay,2079.52,2026-05-14 11:47:39.919441
795,795,Credit Card,7733.7,2026-07-23 00:51:25.807014
796,796,Debit Card,6318.57,2026-04-28 17:37:17.085039
797,797,Debit Card,1716.1,2026-01-01 12:16:46.318459
798,798,Debit Card,21406.7,2026-05-07 12:53:57.913257
799,799,PayPal,1465.31,2025-12-25 08:31:35.861518
800,800,Apple Pay,627.92,2025-12-11 14:27:40.131646
801,801,Apple Pay,17558.02,2026-02-07 03:33:36.717329
802,802,PayPal,7916.72,2026-06-14 15:11:56.973361
803,803,Apple Pay,175.4,2026-02-17 08:34:53.269162
804,804,Apple Pay,9955.69,2026-03-02 12:49:43.995243
805,805,Debit Card,11563.31,2026-02-02 03:10:03.537061
806,806,Debit Card,2384.83,2026-04-13 23:42:07.014609
807,807,PayPal,6074.62,2025-09-19 02:36:49.992883
808,808,Credit Card,11706.15,2025-10-30 21:20:07.794137
809,809,Debit Card,6705.33,2026-03-14 05:15:10.871939
810,810,Google Pay,6818.12,2025-09-30 22:52:49.560863
811,811,Google Pay,1174.24,2026-05-31 20:21:58.589002
812,812,Credit Card,1867.44,2026-05-14 17:59:57.910510
813,813,Debit Card,271.86,2026-02-17 11:16:34.894086
814,814,Credit Card,9008.52,2026-02-22 07:40:50.382245
815,815,PayPal,2928.72,2025-08-04 03:41:13.718237
816,816,Apple Pay,11132.72,2026-03-07 08:58:57.056907
817,817,Google Pay,2663.82,2025-12-20 06:59:08.766621
818,818,Credit Card,1223.3,2026-06-12 13:45:25.368548
819,819,Google Pay,4389.91,2026-02-04 07:35:46.734258
820,820,Credit Card,7696.26,2026-02-11 22:14:06.914557
821,821,Google Pay,9246.26,2026-05-01 03:35:07.857904
822,822,Google Pay,8545.45,2025-08-23 17:13:41.511974
823,823,Debit Card,7301.1,2025-12-22 07:27:08.200697
824,824,Debit Card,23573.25,2025-11-24 12:45:22.517121
825,825,Apple Pay,8105.02,2026-07-20 01:16:30.470811
826,826,Debit Card,2467.06,2026-07-08 03:35:14.872184
827,827,PayPal,4195.34,2026-07-02 07:34:15.898094
828,828,Apple Pay,8254.13,2025-10-04 14:29:40.169515
829,829,Apple Pay,4785.06,2026-05-16 23:33:27.396163
830,830,PayPal,2203.19,2025-09-13 08:42:15.889644
831,831,Google Pay,11565.12,2026-04-08 14:35:58.414865
832,832,Credit Card,5449.07,2026-02-24 13:06:08.222645
833,833,Credit Card,7819.27,2026-03-18 00:39:31.625165
834,834,PayPal,7044.35,2025-09-13 12:34:33.033661
835,835,Google Pay,21257.25,2026-01-28 11:50:09.997418
836,836,Debit Card,5944.22,2026-01-14 19:48:35.458917
837,837,PayPal,6537.57,2026-04-18 16:21:45.723565
838,838,Google Pay,3947.88,2026-02-14 18:09:38.938630
839,839,PayPal,14858.18,2026-07-01 13:34:37.286890
840,840,PayPal,15036.04,2026-06-21 15:57:41.919701
841,841,Credit Card,13517.55,2025-12-31 23:53:47.084345
842,842,PayPal,7676.15,2026-01-18 04:56:05.706104
843,843,Credit Card,9304.86,2026-03-09 09:33:00.017220
844,844,Debit Card,2801.16,2026-05-06 22:20:21.437675
845,845,Google Pay,1464.8,2026-01-14 18:37:39.994395
846,846,Debit Card,5252.0,2025-12-28 02:34:16.479175
